#     Row        sigBg  FirstLaye  LastLayer      NHits  AverageZP     Thrust  PID_Angle  PID_Front  PID_LLR_M  FirstLaye  LastLayer  NHits_Low  AverageZP  Thrust_Lo  PID_Angle  PID_Front  PID_LLR_M  Energy_As  Angle_Bet  Distance_ 
# 
2.120000000000000000e+02 -9.990000000000000000e+02 1.400000000000000000e+01 3.400000000000000000e+01 2.500000000000000000e+01 3.143884000000000015e+03 8.933354000000000017e-01 6.286635900000000277e+01 8.050322500000000048e+00 6.724781899999999979e+00 1.600000000000000000e+01 1.900000000000000000e+01 5.000000000000000000e+00 3.069100100000000111e+03 9.861712999999999729e-01 6.286635900000000277e+01 8.050322500000000048e+00 -7.661097999999999963e+00 2.448231999999999908e-01 5.283117999999999981e-01 1.956221299999999985e+02
2.130000000000000000e+02 -9.990000000000000000e+02 4.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 1.363500000000000000e+03 9.763387999999999511e-01 7.783527300000000082e+01 1.767861700000000091e+00 5.340562799999999832e+00 8.000000000000000000e+00 3.000000000000000000e+01 9.000000000000000000e+00 1.444888899999999921e+03 9.232139999999999791e-01 7.783527300000000082e+01 1.767861700000000091e+00 -2.213721000000000050e+00 1.672532999999999936e-01 3.901257000000000197e-01 3.333170299999999884e+02
2.140000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+01 2.200000000000000000e+01 1.500000000000000000e+01 1.041333300000000008e+03 9.916937000000000113e-01 5.370690499999999901e+01 1.134572600000000042e+00 -2.197565000000000168e+01 2.800000000000000000e+01 3.100000000000000000e+01 5.000000000000000000e+00 8.720000000000000000e+02 9.759442999999999868e-01 5.370690499999999901e+01 1.134572600000000042e+00 8.015799999999999592e-01 7.845847000000000238e-01 8.321161999999999725e-01 3.680459799999999859e+02
2.150000000000000000e+02 -9.990000000000000000e+02 2.800000000000000000e+01 3.100000000000000000e+01 6.000000000000000000e+00 2.182666700000000219e+03 9.933505999999999725e-01 8.077019500000000107e+01 1.649047799999999953e+00 -7.746957000000000093e+00 1.900000000000000000e+01 2.800000000000000000e+01 9.000000000000000000e+00 1.862666600000000017e+03 9.897266000000000119e-01 8.077019500000000107e+01 1.649047799999999953e+00 2.702465400000000173e+01 1.074568999999999941e-01 1.320923899999999929e+00 6.365133600000000342e+02
2.160000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.900000000000000000e+01 3.500000000000000000e+01 1.278857099999999946e+03 9.829752999999999963e-01 6.730927200000000710e+01 3.622891999999999779e-01 2.549924999999999997e+01 1.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 1.152666600000000017e+03 9.311230000000000340e-01 6.730927200000000710e+01 3.622891999999999779e-01 1.753025999999999840e+01 8.773330999999999769e-01 2.053680799999999973e+00 5.562176200000000108e+02
2.170000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.200000000000000000e+01 1.700000000000000000e+01 2.246588099999999940e+03 9.736394000000000437e-01 5.127087399999999917e+01 2.746973699999999852e+00 1.613222299999999976e+01 1.900000000000000000e+01 3.400000000000000000e+01 1.000000000000000000e+01 3.205629800000000159e+03 9.777711999999999515e-01 5.127087399999999917e+01 2.746973699999999852e+00 2.450242599999999982e+01 5.779419999999999696e-02 1.041785200000000078e+00 3.888125499999999874e+02
2.180000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.200000000000000000e+01 1.600000000000000000e+01 4.160000000000000000e+02 9.464607000000000436e-01 6.454428099999999802e+01 5.373234999999999539e-01 1.665642899999999926e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 1.261000000000000000e+03 7.471206999999999709e-01 6.454428099999999802e+01 5.373234999999999539e-01 -5.298420000000000352e-01 4.520292000000000199e-01 2.297144400000000086e+00 2.148066100000000006e+03
2.190000000000000000e+02 -9.990000000000000000e+02 7.000000000000000000e+00 2.300000000000000000e+01 1.200000000000000000e+01 1.221000000000000000e+03 9.513369999999999882e-01 4.259968500000000091e+01 1.184927000000000064e-01 4.184925400000000195e+01 7.000000000000000000e+00 1.700000000000000000e+01 8.000000000000000000e+00 1.463500000000000000e+03 9.279306999999999972e-01 4.259968500000000091e+01 1.184927000000000064e-01 -2.243545000000000122e+00 4.542708999999999775e-01 6.639334999999999543e-01 1.972596600000000080e+03
2.200000000000000000e+02 -9.990000000000000000e+02 1.400000000000000000e+01 3.000000000000000000e+01 2.200000000000000000e+01 3.095936200000000099e+03 8.362431999999999643e-01 8.363501700000000483e+01 1.488604199999999977e+01 1.354488500000000073e+01 2.000000000000000000e+01 3.400000000000000000e+01 1.100000000000000000e+01 3.198809000000000196e+03 9.921246000000000231e-01 8.363501700000000483e+01 1.488604199999999977e+01 1.990066900000000061e+01 3.780691999999999942e-01 6.136700999999999961e-01 1.752071799999999939e+02
2.210000000000000000e+02 -9.990000000000000000e+02 1.400000000000000000e+01 3.100000000000000000e+01 1.800000000000000000e+01 9.326666800000000421e+02 9.090047999999999462e-01 6.439852899999999636e+01 1.779654300000000022e+00 1.446362300000000012e+01 4.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 1.101000000000000000e+03 9.774648999999999699e-01 6.439852899999999636e+01 1.779654300000000022e+00 2.179481700000000188e+00 7.090982999999999592e-01 9.635264000000000051e-01 3.015531700000000228e+02
2.220000000000000000e+02 -9.990000000000000000e+02 2.400000000000000000e+01 3.400000000000000000e+01 1.800000000000000000e+01 3.211916700000000219e+03 9.296463000000000365e-01 2.783365999999999829e+01 7.763155000000000472e-01 4.708882299999999965e+00 1.700000000000000000e+01 2.700000000000000000e+01 8.000000000000000000e+00 2.433500000000000000e+03 9.787571000000000465e-01 2.783365999999999829e+01 7.763155000000000472e-01 1.853240699999999919e+01 5.842397000000000284e-01 1.674450900000000075e+00 8.553637599999999566e+02
2.230000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+01 3.100000000000000000e+01 1.800000000000000000e+01 8.726666800000000421e+02 9.909075999999999995e-01 2.917785599999999846e+01 1.878353099999999998e+01 4.296269900000000064e+01 1.000000000000000000e+00 1.300000000000000000e+01 8.000000000000000000e+00 6.235000000000000000e+02 9.450602999999999643e-01 2.917785599999999846e+01 1.878353099999999998e+01 1.335816900000000018e+01 7.354859000000000258e-01 1.439385600000000043e+00 2.127724800000000016e+02
2.240000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.700000000000000000e+01 1.000000000000000000e+01 2.552000000000000000e+03 9.798288000000000553e-01 8.358843199999999740e+01 2.700406999999999869e+01 1.443793800000000083e+01 4.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 2.084571500000000015e+03 9.232076999999999645e-01 8.358843199999999740e+01 2.700406999999999869e+01 -8.203303999999999263e+00 6.322145999999999599e-01 6.940060999999999591e-01 9.502698199999999815e+02
2.250000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.000000000000000000e+01 1.217000000000000000e+03 9.358132999999999591e-01 3.778691400000000300e+01 3.157997000000000165e-01 2.802813300000000041e+01 2.300000000000000000e+01 2.700000000000000000e+01 6.000000000000000000e+00 1.212666600000000017e+03 9.824218000000000117e-01 3.778691400000000300e+01 3.157997000000000165e-01 1.066370500000000021e+01 5.814766000000000101e-01 1.357069400000000092e+00 3.537839299999999980e+02
2.260000000000000000e+02 -9.990000000000000000e+02 4.000000000000000000e+00 3.000000000000000000e+01 2.100000000000000000e+01 1.948380900000000111e+03 9.733157999999999532e-01 5.804544800000000038e+01 3.667158799999999985e+01 2.772565600000000074e+01 2.800000000000000000e+01 3.400000000000000000e+01 1.400000000000000000e+01 3.230757000000000062e+03 9.011852000000000196e-01 5.804544800000000038e+01 3.667158799999999985e+01 6.687152300000000160e+00 3.342538999999999927e-01 5.292575000000000474e-01 2.291181199999999990e+03
2.270000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01 1.862666600000000017e+03 8.822067000000000103e-01 7.310015799999999331e+01 3.197297799999999857e+00 1.163883299999999998e+01 1.700000000000000000e+01 3.400000000000000000e+01 1.900000000000000000e+01 3.161673499999999876e+03 9.907394000000000478e-01 7.310015799999999331e+01 3.197297799999999857e+00 -2.383283000000000129e+01 1.231980000000000054e-02 7.191475000000000506e-01 4.241862699999999791e+02
2.280000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.500000000000000000e+01 2.200000000000000000e+01 8.360000000000000000e+02 9.333898999999999946e-01 1.926758299999999835e+01 1.214732000000000034e-01 3.539475600000000099e+01 4.000000000000000000e+00 1.300000000000000000e+01 1.300000000000000000e+01 1.217538399999999911e+03 9.631402000000000019e-01 1.926758299999999835e+01 1.214732000000000034e-01 1.201142600000000016e+01 1.617929999999999924e-01 6.808786000000000005e-01 7.638631100000000060e+02
2.290000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 9.000000000000000000e+00 1.200000000000000000e+01 2.206000000000000000e+03 9.623329999999999940e-01 7.022034399999999721e+01 8.450166999999999540e-01 -9.285958000000000823e+00 1.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 2.486000000000000000e+03 9.316368000000000427e-01 7.022034399999999721e+01 8.450166999999999540e-01 1.537285299999999966e+00 4.288984000000000130e-01 1.787757100000000099e+00 5.488206599999999753e+02
2.300000000000000000e+02 -9.990000000000000000e+02 8.000000000000000000e+00 1.500000000000000000e+01 1.000000000000000000e+01 2.034000000000000000e+03 9.540265999999999469e-01 5.038230899999999934e+01 2.945922999999999736e-01 2.290163599999999988e+01 1.300000000000000000e+01 1.600000000000000000e+01 5.000000000000000000e+00 1.968000000000000000e+03 9.443525999999999865e-01 5.038230899999999934e+01 2.945922999999999736e-01 1.423928899999999942e+01 4.044483999999999857e-01 1.268145700000000042e+00 1.559912399999999934e+03
2.310000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 6.000000000000000000e+00 1.100000000000000000e+01 1.688727200000000039e+03 9.715027000000000523e-01 6.021623600000000209e+01 6.788408699999999740e+00 3.007738399999999857e+01 1.000000000000000000e+00 2.800000000000000000e+01 2.100000000000000000e+01 1.601714199999999892e+03 9.690415999999999475e-01 6.021623600000000209e+01 6.788408699999999740e+00 1.612788199999999961e+01 3.588077000000000072e-01 5.434219999999999606e-01 3.949775700000000143e+02
2.320000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 3.200000000000000000e+01 1.800000000000000000e+01 2.965233400000000074e+03 9.338378999999999985e-01 4.872850399999999915e+00 1.617021999999999904e-01 2.234374800000000150e+01 1.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 2.276000000000000000e+03 9.975496000000000363e-01 4.872850399999999915e+00 1.617021999999999904e-01 -9.827818999999999861e+00 5.187618000000000507e-01 1.645745999999999931e+00 1.230718900000000076e+03
2.330000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 9.000000000000000000e+00 1.400000000000000000e+01 1.317428499999999985e+03 9.592583999999999556e-01 8.787278700000000242e+01 8.278491999999999518e-01 -2.177137999999999796e+00 1.000000000000000000e+00 1.500000000000000000e+01 6.000000000000000000e+00 8.393333099999999831e+02 9.992896999999999474e-01 8.787278700000000242e+01 8.278491999999999518e-01 -1.235172999999999988e+01 7.157565999999999651e-01 1.467683300000000024e+00 6.615518899999999576e+02
2.340000000000000000e+02 -9.990000000000000000e+02 5.000000000000000000e+00 1.700000000000000000e+01 1.700000000000000000e+01 1.438352900000000091e+03 9.669297000000000031e-01 4.090991199999999850e+01 6.259725000000000428e-01 2.122533599999999865e+01 1.000000000000000000e+01 2.500000000000000000e+01 1.600000000000000000e+01 1.123500000000000000e+03 9.812235000000000262e-01 4.090991199999999850e+01 6.259725000000000428e-01 2.855183600000000155e+01 2.250551000000000079e-01 6.452229999999999910e-01 5.590905500000000075e+02
2.350000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.400000000000000000e+01 2.200000000000000000e+01 2.129636399999999867e+03 9.905062000000000033e-01 6.662689199999999801e+01 7.269560999999999940e-01 -2.770769000000000037e+00 3.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 2.923037600000000111e+03 9.270823999999999732e-01 6.662689199999999801e+01 7.269560999999999940e-01 5.604199799999999954e+00 5.495084999999999553e-01 4.578807999999999767e-01 6.093024799999999459e+02
2.360000000000000000e+02 -9.990000000000000000e+02 3.000000000000000000e+00 1.600000000000000000e+01 1.600000000000000000e+01 2.039750000000000000e+03 9.960700000000000109e-01 8.261456300000000397e+01 1.843711000000000100e-01 8.410411800000000326e+00 1.000000000000000000e+00 2.100000000000000000e+01 1.600000000000000000e+01 2.099750000000000000e+03 9.123835999999999613e-01 8.261456300000000397e+01 1.843711000000000100e-01 2.453798199999999952e+01 1.194699999999999929e-03 1.058448599999999962e+00 1.137246300000000019e+03
2.370000000000000000e+02 -9.990000000000000000e+02 3.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 1.879333300000000008e+03 9.253074000000000021e-01 4.830882199999999926e+01 2.707574999999999843e-01 1.514262299999999950e+00 1.000000000000000000e+00 2.100000000000000000e+01 9.000000000000000000e+00 9.182222199999999930e+02 8.988639999999999963e-01 4.830882199999999926e+01 2.707574999999999843e-01 -2.314395999999999898e+00 2.433562999999999976e-01 1.938292899999999985e+00 3.293803800000000138e+03
2.380000000000000000e+02 -9.990000000000000000e+02 1.400000000000000000e+01 3.000000000000000000e+01 2.800000000000000000e+01 8.774285800000000108e+02 9.288589999999999902e-01 6.664009000000000071e+01 2.019144999999999968e+00 6.378104600000000346e+00 3.000000000000000000e+01 3.100000000000000000e+01 4.000000000000000000e+00 7.510000000000000000e+02 8.219378999999999991e-01 6.664009000000000071e+01 2.019144999999999968e+00 -1.080055999999999905e+00 8.428466000000000014e-01 6.964829000000000159e-01 7.953712199999999939e+02
2.390000000000000000e+02 -9.990000000000000000e+02 4.000000000000000000e+00 2.900000000000000000e+01 2.200000000000000000e+01 2.515090799999999945e+03 9.344346999999999515e-01 5.813541399999999726e+01 9.322310000000000318e-01 2.008327200000000090e+01 1.300000000000000000e+01 2.800000000000000000e+01 1.200000000000000000e+01 1.614333300000000008e+03 8.727401000000000186e-01 5.813541399999999726e+01 9.322310000000000318e-01 1.309652099999999919e+01 5.994321999999999706e-01 4.804963999999999902e-01 2.286042099999999948e+02
2.400000000000000000e+02 -9.990000000000000000e+02 2.400000000000000000e+01 3.400000000000000000e+01 1.900000000000000000e+01 3.212168400000000020e+03 8.751436999999999689e-01 2.239727699999999899e+01 5.015981000000000467e-01 1.480291199999999918e+01 2.000000000000000000e+01 3.100000000000000000e+01 7.000000000000000000e+00 1.736000000000000000e+03 9.439277999999999835e-01 2.239727699999999899e+01 5.015981000000000467e-01 1.645466400000000107e+01 6.828005999999999798e-01 1.278246400000000005e+00 2.316855000000000018e+03
2.410000000000000000e+02 -9.990000000000000000e+02 2.800000000000000000e+01 3.100000000000000000e+01 6.000000000000000000e+00 1.476000000000000000e+03 9.894690999999999903e-01 8.415313700000000097e+01 2.884443999999999897e-01 1.882241099999999889e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.708727200000000039e+03 8.650046999999999597e-01 8.415313700000000097e+01 2.884443999999999897e-01 4.305727400000000316e+00 1.667447999999999986e-01 9.976660000000000528e-01 1.984334399999999960e+03
2.420000000000000000e+02 -9.990000000000000000e+02 2.100000000000000000e+01 3.400000000000000000e+01 3.100000000000000000e+01 3.219080500000000029e+03 9.258218999999999754e-01 3.777839199999999664e+01 6.936263999999999763e-01 3.508604400000000112e+01 2.000000000000000000e+00 1.200000000000000000e+01 7.000000000000000000e+00 2.951371299999999792e+03 9.938943000000000083e-01 3.777839199999999664e+01 6.936263999999999763e-01 1.004267399999999988e+01 8.030361999999999778e-01 1.391929600000000100e+00 4.492996999999999730e+02
2.430000000000000000e+02 -9.990000000000000000e+02 7.000000000000000000e+00 1.800000000000000000e+01 7.000000000000000000e+00 4.845714399999999955e+02 9.753460000000000463e-01 4.275384499999999832e+01 9.305293999999999954e+00 8.127722699999999634e+00 2.100000000000000000e+01 2.900000000000000000e+01 5.000000000000000000e+00 -1.240000000000000000e+02 9.221483000000000319e-01 4.275384499999999832e+01 9.305293999999999954e+00 3.858990399999999710e+01 7.431775000000000464e-01 3.349929999999999852e-01 1.962182200000000023e+02
2.440000000000000000e+02 -9.990000000000000000e+02 2.200000000000000000e+01 3.100000000000000000e+01 2.800000000000000000e+01 1.971000000000000000e+03 9.836903999999999648e-01 8.614448500000000308e+01 2.388026000000000038e-01 9.381091100000000793e+00 5.000000000000000000e+00 2.700000000000000000e+01 9.000000000000000000e+00 1.276000000000000000e+03 9.545761000000000385e-01 8.614448500000000308e+01 2.388026000000000038e-01 2.215447900000000025e+00 1.153528999999999943e-01 1.264705299999999921e+00 1.919878300000000081e+03
2.450000000000000000e+02 -9.990000000000000000e+02 2.600000000000000000e+01 3.100000000000000000e+01 1.300000000000000000e+01 1.823692199999999957e+03 9.783663999999999694e-01 8.353752900000000636e+01 2.640690000000000051e-02 1.347078300000000084e+01 7.000000000000000000e+00 2.300000000000000000e+01 1.400000000000000000e+01 1.776000000000000000e+03 9.729767000000000277e-01 8.353752900000000636e+01 2.640690000000000051e-02 9.564637100000000558e+00 4.570085999999999871e-01 7.368571000000000426e-01 2.202917099999999948e+02
2.460000000000000000e+02 -9.990000000000000000e+02 2.200000000000000000e+01 3.100000000000000000e+01 1.100000000000000000e+01 9.741818200000000161e+02 9.755019999999999802e-01 6.392323300000000330e+01 3.684930000000000150e-02 1.829263999999999868e+01 1.900000000000000000e+01 3.100000000000000000e+01 9.000000000000000000e+00 7.582222199999999930e+02 9.709198999999999469e-01 6.392323300000000330e+01 3.684930000000000150e-02 1.896770199999999917e+01 6.802030000000000576e-02 5.466980000000000173e-01 2.823450000000000273e+02
